stateId,country,state,GDP,countryId
27624,US,California,"2,935,332",39
27625,US,California,"2,935,332",39
27626,France,Bordeaux,0,15
27627,France,Bordeaux,0,15
27628,US,Washington,"559,011",39
27629,Spain,Catalonia,0,36
27630,France,Bordeaux,0,15
27631,France,Alsace,0,15
27632,France,Loire Valley,0,15
27633,US,California,"2,935,332",39
27634,Uruguay,Uruguay,0,41
27635,Portugal,Bairrada,0,31
27636,US,California,"2,935,332",39
27637,US,California,"2,935,332",39
27638,US,California,"2,935,332",39
27639,Chile,Colchagua Valley,0,9
27640,US,California,"2,935,332",39
27641,US,California,"2,935,332",39
27642,US,California,"2,935,332",39
27643,US,California,"2,935,332",39
27644,Uruguay,Montevideo,0,41
27645,US,California,"2,935,332",39
27646,Italy,Tuscany,0,22
27647,France,Bordeaux,0,15
27648,France,Bordeaux,0,15
27649,France,Bordeaux,0,15
27650,France,Bordeaux,0,15
27651,France,Bordeaux,0,15
27652,France,Southwest France,0,15
27653,France,Bordeaux,0,15
27654,France,Bordeaux,0,15
27655,France,Southwest France,0,15
27656,France,France Other,0,15
27657,US,California,"2,935,332",39
27658,US,California,"2,935,332",39
27659,US,Oregon,"238,687",39
27660,France,Champagne,0,15
27661,US,California,"2,935,332",39
27662,Italy,Italy Other,0,22
27663,Portugal,Lisboa,0,31
27664,France,Champagne,0,15
27665,Australia,South Australia,0,3
27666,US,Oregon,"238,687",39
27667,US,Oregon,"238,687",39
27668,France,Champagne,0,15
27669,US,California,"2,935,332",39
27670,Spain,Northern Spain,0,36
27671,Portugal,Douro,0,31
27672,US,California,"2,935,332",39
27673,US,California,"2,935,332",39
27674,France,Bordeaux,0,15
27675,France,Bordeaux,0,15
27676,US,Oregon,"238,687",39
27677,France,Champagne,0,15
27678,France,Champagne,0,15
27679,Spain,Catalonia,0,36
27680,US,Oregon,"238,687",39
27681,US,Oregon,"238,687",39
27682,US,California,"2,935,332",39
27683,US,California,"2,935,332",39
27684,Italy,Italy Other,0,22
27685,US,California,"2,935,332",39
27686,Italy,Italy Other,0,22
27687,Portugal,Douro,0,31
27688,US,Oregon,"238,687",39
27689,US,Oregon,"238,687",39
27690,US,Oregon,"238,687",39
27691,France,Southwest France,0,15
27692,US,Oregon,"238,687",39
27693,US,Oregon,"238,687",39
27694,France,Southwest France,0,15
27695,France,Bordeaux,0,15
27696,France,Bordeaux,0,15
27697,France,Southwest France,0,15
27698,US,Oregon,"238,687",39
27699,France,Southwest France,0,15
27700,France,Beaujolais,0,15
27701,France,Rhône Valley,0,15
27702,Spain,Catalonia,0,36
27703,France,Rhône Valley,0,15
27704,Spain,Catalonia,0,36
27705,France,Rhône Valley,0,15
27706,Argentina,Mendoza Province,0,1
27707,Austria,Traisental,0,4
27708,Spain,Levante,0,36
27709,France,Rhône Valley,0,15
27710,France,Rhône Valley,0,15
27711,Spain,Northern Spain,0,36
27712,Argentina,Mendoza Province,0,1
27713,US,Oregon,"238,687",39
27714,France,Rhône Valley,0,15
27715,US,Oregon,"238,687",39
27716,France,Rhône Valley,0,15
27717,Spain,Catalonia,0,36
27718,Spain,Northern Spain,0,36
27719,France,Rhône Valley,0,15
27720,US,Washington,"559,011",39
27721,Chile,Colchagua Valley,0,9
27722,Chile,Colchagua Valley,0,9
27723,US,Washington,"559,011",39
27724,France,Loire Valley,0,15
27725,Chile,Maipo Valley,0,9
27726,Chile,Maipo Valley,0,9
27727,US,Washington,"559,011",39
27728,US,Washington,"559,011",39
27729,Chile,Lontué Valley,0,9
27730,Spain,Northern Spain,0,36
27731,France,Rhône Valley,0,15
27732,Spain,Catalonia,0,36
27733,Spain,Catalonia,0,36
27734,Spain,Northern Spain,0,36
27735,Spain,Northern Spain,0,36
27736,US,California,"2,935,332",39
27737,Chile,Casablanca Valley,0,9
27738,Chile,Leyda Valley,0,9
27739,Spain,Northern Spain,0,36
27740,US,California,"2,935,332",39
27741,Portugal,Alentejano,0,31
27742,Portugal,Alentejano,0,31
27743,Spain,Galicia,0,36
27744,France,Alsace,0,15
27745,Australia,South Australia,0,3
27746,France,Alsace,0,15
27747,Austria,Thermenregion,0,4
27748,Chile,Colchagua Valley,0,9
27749,Chile,Maule Valley,0,9
27750,Chile,Maipo Valley,0,9
27751,Austria,Niederösterreich,0,4
27752,US,Washington,"559,011",39
27753,Chile,Maipo Valley,0,9
27754,US,Washington,"559,011",39
27755,Chile,Leyda Valley,0,9
27756,Chile,Cachapoal Valley,0,9
27757,US,Oregon,"238,687",39
27758,Chile,Colchagua Valley,0,9
27759,US,Washington,"559,011",39
27760,Chile,Maule Valley,0,9
27761,Chile,Leyda Valley,0,9
27762,US,California,"2,935,332",39
27763,Portugal,Alentejano,0,31
27764,US,California,"2,935,332",39
27765,US,California,"2,935,332",39
27766,Portugal,Alentejano,0,31
27767,France,Champagne,0,15
27768,Portugal,Douro,0,31
27769,France,Champagne,0,15
27770,US,Oregon,"238,687",39
27771,France,Champagne,0,15
27772,France,Languedoc-Roussillon,0,15
27773,US,Oregon,"238,687",39
27774,US,California,"2,935,332",39
27775,US,California,"2,935,332",39
27776,Portugal,Douro,0,31
27777,US,California,"2,935,332",39
27778,US,California,"2,935,332",39
27779,US,California,"2,935,332",39
27780,France,Southwest France,0,15
27781,France,Beaujolais,0,15
27782,US,California,"2,935,332",39
27783,US,California,"2,935,332",39
27784,Spain,Northern Spain,0,36
27785,France,Southwest France,0,15
27786,Australia,South Australia,0,3
27787,US,California,"2,935,332",39
27788,US,California,"2,935,332",39
27789,US,California,"2,935,332",39
27790,US,California,"2,935,332",39
27791,US,California,"2,935,332",39
27792,US,Oregon,"238,687",39
27793,Spain,Spain Other,0,36
27794,Portugal,Lisboa,0,31
27795,Italy,Tuscany,0,22
27796,France,Southwest France,0,15
27797,US,California,"2,935,332",39
27798,US,California,"2,935,332",39
27799,US,California,"2,935,332",39
27800,US,California,"2,935,332",39
27801,US,Oregon,"238,687",39
27802,Portugal,Port,0,31
27803,US,Washington,"559,011",39
27804,Chile,Rapel Valley,0,9
27805,Australia,Victoria,0,3
27806,France,Burgundy,0,15
27807,US,Washington,"559,011",39
27808,Portugal,Port,0,31
27809,Chile,Maipo Valley,0,9
27810,US,Oregon,"238,687",39
27811,Italy,Piedmont,0,22
27812,Italy,Piedmont,0,22
27813,US,California,"2,935,332",39
27814,Argentina,Mendoza Province,0,1
27815,US,Oregon,"238,687",39
27816,Italy,Piedmont,0,22
27817,Morocco,Zenata,0,28
27818,Portugal,Beira Atlantico,0,31
27819,France,Burgundy,0,15
27820,US,California,"2,935,332",39
27821,Italy,Piedmont,0,22
27822,Italy,Piedmont,0,22
27823,Italy,Piedmont,0,22
27824,Australia,South Australia,0,3
27825,Argentina,Mendoza Province,0,1
27826,Italy,Piedmont,0,22
27827,US,Oregon,"238,687",39
27828,Italy,Sicily & Sardinia,0,22
27829,Italy,Piedmont,0,22
27830,France,Burgundy,0,15
27831,Australia,Western Australia,0,3
27832,France,Burgundy,0,15
27833,Spain,Central Spain,0,36
27834,Portugal,Dão,0,31
27835,US,California,"2,935,332",39
27836,Portugal,Bairrada,0,31
27837,US,California,"2,935,332",39
27838,Italy,Tuscany,0,22
27839,France,Loire Valley,0,15
27840,Italy,Tuscany,0,22
27841,Italy,Tuscany,0,22
27842,US,Oregon,"238,687",39
27843,Spain,Northern Spain,0,36
27844,Portugal,Alentejano,0,31
27845,France,Loire Valley,0,15
27846,US,California,"2,935,332",39
27847,US,California,"2,935,332",39
27848,Italy,Tuscany,0,22
27849,Slovenia,Štajerska,0,34
27850,US,Oregon,"238,687",39
27851,Argentina,Other,0,1
27852,US,California,"2,935,332",39
27853,Italy,Tuscany,0,22
27854,Italy,Tuscany,0,22
27855,US,Washington,"559,011",39
27856,France,Rhône Valley,0,15
27857,France,Bordeaux,0,15
27858,Italy,Piedmont,0,22
27859,Austria,Niederösterreich,0,4
27860,US,California,"2,935,332",39
27861,Austria,Niederösterreich,0,4
27862,Italy,Piedmont,0,22
27863,France,Loire Valley,0,15
27864,US,California,"2,935,332",39
27865,US,Washington,"559,011",39
27866,US,California,"2,935,332",39
27867,US,Washington,"559,011",39
27868,Italy,Piedmont,0,22
27869,Italy,Piedmont,0,22
27870,US,Washington,"559,011",39
27871,Austria,Thermenregion,0,4
27872,France,Rhône Valley,0,15
27873,US,Washington,"559,011",39
27874,Spain,Northern Spain,0,36
27875,Spain,Northern Spain,0,36
27876,US,Washington,"559,011",39
27877,US,Washington,"559,011",39
27878,US,Oregon,"238,687",39
27879,Chile,Maipo Valley,0,9
27880,Chile,Maule Valley,0,9
27881,Italy,Lombardy,0,22
27882,Chile,Casablanca Valley,0,9
27883,US,California,"2,935,332",39
27884,France,Southwest France,0,15
27885,France,Bordeaux,0,15
27886,France,Bordeaux,0,15
27887,Chile,Casablanca Valley,0,9
27888,Chile,Casablanca Valley,0,9
27889,US,Washington,"559,011",39
27890,US,Washington,"559,011",39
27891,South Africa,Western Cape,0,35
27892,Portugal,Tejo,0,31
27893,US,California,"2,935,332",39
27894,US,Washington,"559,011",39
27895,Spain,Northern Spain,0,36
27896,US,California,"2,935,332",39
27897,Spain,Northern Spain,0,36
27898,Portugal,Douro,0,31
27899,Argentina,Mendoza Province,0,1
27900,Portugal,Douro,0,31
27901,Spain,Northern Spain,0,36
27902,Argentina,Mendoza Province,0,1
27903,Argentina,Other,0,1
27904,South Africa,Western Cape,0,35
27905,France,Champagne,0,15
27906,Italy,Veneto,0,22
27907,Portugal,Vinho Verde,0,31
27908,US,Oregon,"238,687",39
27909,Chile,Maule Valley,0,9
27910,France,Champagne,0,15
27911,Italy,Lombardy,0,22
27912,US,Oregon,"238,687",39
27913,US,Oregon,"238,687",39
27914,Italy,Veneto,0,22
27915,Italy,Lombardy,0,22
27916,US,Oregon,"238,687",39
27917,Portugal,Vinho Verde,0,31
27918,Italy,Tuscany,0,22
27919,France,Burgundy,0,15
27920,France,Champagne,0,15
27921,France,Provence,0,15
27922,US,Oregon,"238,687",39
27923,US,California,"2,935,332",39
27924,US,Washington,"559,011",39
27925,South Africa,Western Cape,0,35
27926,US,Washington,"559,011",39
27927,Argentina,Mendoza Province,0,1
27928,France,Loire Valley,0,15
27929,US,California,"2,935,332",39
27930,US,California,"2,935,332",39
27931,South Africa,Western Cape,0,35
27932,US,Washington,"559,011",39
27933,Italy,Tuscany,0,22
27934,US,California,"2,935,332",39
27935,US,California,"2,935,332",39
27936,Argentina,Mendoza Province,0,1
27937,Spain,Northern Spain,0,36
27938,US,California,"2,935,332",39
27939,France,Burgundy,0,15
27940,France,Burgundy,0,15
27941,France,Burgundy,0,15
27942,France,Burgundy,0,15
27943,France,Loire Valley,0,15
27944,France,Loire Valley,0,15
27945,France,Loire Valley,0,15
27946,US,California,"2,935,332",39
27947,US,Washington,"559,011",39
27948,France,Bordeaux,0,15
27949,US,Washington,"559,011",39
27950,France,Bordeaux,0,15
27951,US,Washington,"559,011",39
27952,Argentina,Other,0,1
27953,Spain,Northern Spain,0,36
27954,Austria,Eisenberg,0,4
27955,US,Washington,"559,011",39
27956,US,Washington,"559,011",39
27957,Spain,Catalonia,0,36
27958,Uruguay,San Jose,0,41
27959,US,California,"2,935,332",39
27960,Spain,Catalonia,0,36
27961,US,Washington,"559,011",39
27962,France,Rhône Valley,0,15
27963,France,Rhône Valley,0,15
27964,US,New York,"1,675,685",39
27965,France,Rhône Valley,0,15
27966,Spain,Levante,0,36
27967,Spain,Central Spain,0,36
27968,France,France Other,0,15
27969,US,Oregon,"238,687",39
27970,Spain,Northern Spain,0,36
27971,Portugal,Estremadura,0,31
27972,Portugal,Estremadura,0,31
27973,Spain,Northern Spain,0,36
27974,US,Ohio,"672,055",39
27975,France,Rhône Valley,0,15
27976,US,New York,"1,675,685",39
27977,US,New York,"1,675,685",39
27978,US,New York,"1,675,685",39
27979,US,New York,"1,675,685",39
27980,US,New York,"1,675,685",39
27981,US,New York,"1,675,685",39
27982,US,New York,"1,675,685",39
27983,US,New York,"1,675,685",39
27984,France,Bordeaux,0,15
27985,US,New York,"1,675,685",39
27986,France,Bordeaux,0,15
27987,US,New York,"1,675,685",39
27988,US,New York,"1,675,685",39
27989,US,California,"2,935,332",39
27990,US,California,"2,935,332",39
27991,France,Southwest France,0,15
27992,US,California,"2,935,332",39
27993,US,California,"2,935,332",39
27994,US,Michigan,"532,039",39
27995,Australia,Australia Other,0,3
27996,US,Idaho,"76,187",39
27997,Spain,Northern Spain,0,36
27998,Australia,Victoria,0,3
27999,US,New York,"1,675,685",39
28000,US,New York,"1,675,685",39
28001,Spain,Northern Spain,0,36
28002,US,New York,"1,675,685",39
28003,Spain,Northern Spain,0,36
28004,US,New York,"1,675,685",39
28005,US,New Mexico,"98,390",39
28006,US,Pennsylvania,"788,842",39
28007,Spain,Northern Spain,0,36
28008,Spain,Northern Spain,0,36
28009,US,New York,"1,675,685",39
28010,US,New York,"1,675,685",39
28011,Spain,Northern Spain,0,36
28012,US,Arizona,"344,636",39
28013,US,Oregon,"238,687",39
28014,US,California,"2,935,332",39
28015,Portugal,Lisboa,0,31
28016,France,Southwest France,0,15
28017,France,Southwest France,0,15
28018,Italy,Tuscany,0,22
28019,Portugal,Douro,0,31
28020,Portugal,Dão,0,31
28021,US,California,"2,935,332",39
28022,US,California,"2,935,332",39
28023,Italy,Tuscany,0,22
28024,France,Champagne,0,15
28025,US,Oregon,"238,687",39
28026,US,California,"2,935,332",39
28027,Portugal,Port,0,31
28028,Italy,Tuscany,0,22
28029,Italy,Tuscany,0,22
28030,US,California,"2,935,332",39
28031,US,California,"2,935,332",39
28032,US,Oregon,"238,687",39
28033,Portugal,Alentejano,0,31
28034,Portugal,Port,0,31
28035,US,Oregon,"238,687",39
28036,France,Beaujolais,0,15
28037,Italy,Tuscany,0,22
28038,Chile,Casablanca Valley,0,9
28039,US,Oregon,"238,687",39
28040,Australia,South Australia,0,3
28041,Spain,Northern Spain,0,36
28042,Spain,Catalonia,0,36
28043,US,Washington,"559,011",39
28044,Greece,Naoussa,0,18
28045,Spain,Northern Spain,0,36
28046,Argentina,Other,0,1
28047,Argentina,Mendoza Province,0,1
28048,US,Washington,"559,011",39
28049,Austria,Südoststeiermark,0,4
28050,Austria,Niederösterreich,0,4
28051,Austria,Weinviertel,0,4
28052,Austria,Burgenland,0,4
28053,Austria,Kamptal,0,4
28054,Spain,Northern Spain,0,36
28055,Germany,Mosel-Saar-Ruwer,0,17
28056,US,Washington,"559,011",39
28057,Austria,Wagram-Donauland,0,4
28058,Austria,Burgenland,0,4
28059,France,Alsace,0,15
28060,Chile,Loncomilla Valley,0,9
28061,France,Champagne,0,15
28062,Austria,Niederösterreich,0,4
28063,Chile,Casablanca Valley,0,9
28064,Portugal,Douro,0,31
28065,New Zealand,Marlborough,0,29
28066,US,Oregon,"238,687",39
28067,US,California,"2,935,332",39
28068,US,California,"2,935,332",39
28069,France,Loire Valley,0,15
28070,US,California,"2,935,332",39
28071,US,California,"2,935,332",39
28072,US,California,"2,935,332",39
28073,New Zealand,Marlborough,0,29
28074,US,Oregon,"238,687",39
28075,US,California,"2,935,332",39
28076,US,California,"2,935,332",39
28077,France,Loire Valley,0,15
28078,US,Oregon,"238,687",39
28079,Italy,Piedmont,0,22
28080,Portugal,Dão,0,31
28081,Portugal,Alentejano,0,31
28082,Italy,Piedmont,0,22
28083,Italy,Piedmont,0,22
28084,US,Oregon,"238,687",39
28085,New Zealand,Marlborough,0,29
28086,US,California,"2,935,332",39
28087,US,California,"2,935,332",39
28088,US,California,"2,935,332",39
28089,Italy,Sicily & Sardinia,0,22
28090,France,Loire Valley,0,15
28091,France,Loire Valley,0,15
28092,France,Loire Valley,0,15
28093,US,California,"2,935,332",39
28094,US,California,"2,935,332",39
28095,Argentina,Mendoza Province,0,1
28096,Italy,Veneto,0,22
28097,US,California,"2,935,332",39
28098,US,Oregon,"238,687",39
28099,US,Oregon,"238,687",39
28100,US,California,"2,935,332",39
28101,France,Champagne,0,15
28102,France,Champagne,0,15
28103,US,Washington,"559,011",39
28104,US,Washington,"559,011",39
28105,Italy,Veneto,0,22
28106,US,Washington,"559,011",39
28107,US,Washington,"559,011",39
28108,France,Loire Valley,0,15
28109,Italy,Veneto,0,22
28110,France,Loire Valley,0,15
28111,Italy,Veneto,0,22
28112,US,Oregon,"238,687",39
28113,Italy,Veneto,0,22
28114,Argentina,Mendoza Province,0,1
28115,US,California,"2,935,332",39
28116,Argentina,Mendoza Province,0,1
28117,US,California,"2,935,332",39
28118,Spain,Catalonia,0,36
28119,Canada,British Columbia,0,8
28120,US,California,"2,935,332",39
28121,France,Bordeaux,0,15
28122,France,Bordeaux,0,15
28123,US,Washington,"559,011",39
28124,US,Oregon,"238,687",39
28125,Portugal,Douro,0,31
28126,Portugal,Douro,0,31
28127,US,Oregon,"238,687",39
28128,US,Washington,"559,011",39
28129,US,California,"2,935,332",39
28130,Australia,Western Australia,0,3
28131,US,Oregon,"238,687",39
28132,US,California,"2,935,332",39
28133,US,Oregon,"238,687",39
28134,US,Oregon,"238,687",39
28135,Australia,South Australia,0,3
28136,Italy,Lombardy,0,22
28137,Argentina,Mendoza Province,0,1
28138,Argentina,Mendoza Province,0,1
28139,Argentina,Mendoza Province,0,1
28140,US,California,"2,935,332",39
28141,Australia,Victoria,0,3
28142,Australia,Western Australia,0,3
28143,Spain,Catalonia,0,36
28144,US,California,"2,935,332",39
28145,US,Oregon,"238,687",39
28146,US,Oregon,"238,687",39
28147,US,California,"2,935,332",39
28148,Portugal,Douro,0,31
28149,France,Burgundy,0,15
28150,US,Washington,"559,011",39
28151,France,Loire Valley,0,15
28152,France,Loire Valley,0,15
28153,Argentina,Mendoza Province,0,1
28154,Spain,Northern Spain,0,36
28155,Argentina,Other,0,1
28156,France,Burgundy,0,15
28157,Argentina,Mendoza Province,0,1
28158,US,Washington,"559,011",39
28159,Spain,Galicia,0,36
28160,Argentina,Mendoza Province,0,1
28161,Argentina,Mendoza Province,0,1
28162,US,Washington,"559,011",39
28163,South Africa,Western Cape,0,35
28164,Chile,Curicó Valley,0,9
28165,New Zealand,Marlborough,0,29
28166,Australia,South Australia,0,3
28167,Israel,Upper Galilee,0,21
28168,France,Provence,0,15
28169,South Africa,Western Cape,0,35
28170,US,Washington,"559,011",39
28171,South Africa,Western Cape,0,35
28172,New Zealand,Marlborough,0,29
28173,Australia,Australia Other,0,3
28174,Israel,Upper Galilee,0,21
28175,Argentina,Other,0,1
28176,US,Washington,"559,011",39
28177,Argentina,Mendoza Province,0,1
28178,Chile,Casablanca Valley,0,9
28179,Australia,Victoria,0,3
28180,Australia,Australia Other,0,3
28181,France,Burgundy,0,15
28182,US,Washington,"559,011",39
28183,Chile,Central Valley,0,9
28184,Australia,Victoria,0,3
28185,US,Washington,"559,011",39
28186,Argentina,Mendoza Province,0,1
28187,France,Burgundy,0,15
28188,US,Washington,"559,011",39
28189,Spain,Catalonia,0,36
28190,US,California,"2,935,332",39
28191,US,California,"2,935,332",39
28192,US,California,"2,935,332",39
28193,US,California,"2,935,332",39
28194,US,California,"2,935,332",39
28195,Italy,Tuscany,0,22
28196,US,Oregon,"238,687",39
28197,US,Oregon,"238,687",39
28198,Australia,South Australia,0,3
28199,Italy,Tuscany,0,22
28200,US,Oregon,"238,687",39
28201,US,Oregon,"238,687",39
28202,US,California,"2,935,332",39
28203,US,Oregon,"238,687",39
28204,US,Oregon,"238,687",39
28205,US,California,"2,935,332",39
28206,US,California,"2,935,332",39
28207,Australia,South Australia,0,3
28208,Australia,New South Wales,0,3
28209,Spain,Northern Spain,0,36
28210,Australia,South Australia,0,3
28211,Australia,South Australia,0,3
28212,US,California,"2,935,332",39
28213,US,California,"2,935,332",39
28214,US,California,"2,935,332",39
28215,US,California,"2,935,332",39
28216,US,Oregon,"238,687",39
28217,US,California,"2,935,332",39
28218,US,California,"2,935,332",39
28219,France,Rhône Valley,0,15
28220,Italy,Southern Italy,0,22
28221,France,Burgundy,0,15
28222,Spain,Spanish Islands,0,36
28223,Italy,Sicily & Sardinia,0,22
28224,France,Burgundy,0,15
28225,US,Washington,"559,011",39
28226,Italy,Sicily & Sardinia,0,22
28227,US,Washington,"559,011",39
28228,Spain,Northern Spain,0,36
28229,Italy,Southern Italy,0,22
28230,US,California,"2,935,332",39
28231,US,California,"2,935,332",39
28232,US,California,"2,935,332",39
28233,France,Rhône Valley,0,15
28234,France,Burgundy,0,15
28235,Spain,Northern Spain,0,36
